STATION_NAME,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPC,HOURLYDewPointTempC,HOURLYWindSpeed,HOURLYWindDirection,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/23/2015 22:38,FM-16,SCT:04 24 OVC:08 55,10,24,21.2,20,5,190,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/23/2015 22:53,FM-15,SCT:04 55,10,24.4,21.4,20,3,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/23/2015 23:53,FM-15,FEW:02 21 SCT:04 33 BKN:07 55,10,22.8,20.8,20,0,0,84,68,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/23/2015 23:59,SOD,,,,,,,,84,68,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 0:13,FM-16,BKN:07 19 OVC:08 50,10,23,20.8,20,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 0:29,FM-16,SCT:04 19 SCT:04 30,10,23,20.8,20,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 0:53,FM-15,FEW:02 30,10,22.2,20.6,20,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 1:53,FM-15,FEW:02 21 SCT:04 48,10,22.2,20.6,20,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 2:53,FM-15,OVC:08 70,10,22.2,21,20.6,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 3:53,FM-15,SCT:04 25 BKN:07 70,10,22.2,20.6,20,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 4:53,FM-15,CLR:00,10,21.7,20.4,20,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 5:53,FM-15,CLR:00,10,21.1,19.9,19.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 6:53,FM-15,CLR:00,10,21.7,20.1,19.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 7:53,FM-15,CLR:00,10,25.6,21.6,19.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 8:53,FM-15,BKN:07 70,10,26.1,21.7,18.9,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 9:53,FM-15,FEW:02 33 BKN:07 70,10,27.2,22.5,19.4,10,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 10:53,FM-15,FEW:02 70,10,27.8,23,20,11,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 11:53,FM-15,CLR:00,10,28.3,23.3,20,11,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 12:53,FM-15,CLR:00,10,28.3,23.5,20.6,13,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 13:53,FM-15,SCT:04 60,10,28.3,23.3,20,10,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 14:53,FM-15,BKN:07 55,10,27.8,23,20,9,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 15:53,FM-15,BKN:07 38 OVC:08 50,10,26.7,22.4,20,7,190,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 16:53,FM-15,OVC:08 36,10,26.1,22.1,20,6,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 17:53,FM-15,BKN:07 40,10,26.1,22.1,20,9,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 18:53,FM-15,CLR:00,10,25.6,21.9,20,10,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 19:53,FM-15,OVC:08 41,10,25.6,22.2,20.6,9,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 20:53,FM-15,SCT:04 45 OVC:08 60,10,25,21.9,20.6,10,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 21:53,FM-15,FEW:02 20,10,25,21.9,20.6,16,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 22:53,FM-15,SCT:04 46,10,24.4,22.1,21.1,16,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 23:53,FM-15,BKN:07 43 BKN:07 50,10,24.4,21.7,20.6,17,160,83,69,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/24/2015 23:59,SOD,,,,,,,,83,69,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 0:53,FM-15,FEW:02 20 OVC:08 45,10,24.4,21.7,20.6,14,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 1:53,FM-15,FEW:02 20,10,24.4,21.7,20.6,10,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 2:51,FM-16,SCT:04 20 BKN:07 26,10,24,21.9,21,9,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 2:53,FM-15,SCT:04 20 BKN:07 26,10,24.4,21.7,20.6,9,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 3:39,FM-16,FEW:02 18 SCT:04 24 BKN:07 34,10,24,21.9,21,11,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 3:53,FM-15,FEW:02 18 SCT:04 27 BKN:07 55,10,23.9,21.9,21.1,11,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 4:53,FM-15,FEW:02 20 SCT:04 29 OVC:08 39,10,22.8,21.5,21.1,15,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 5:53,FM-15,,10,23.9,21.9,21.1,10,150,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 6:53,FM-15,FEW:02 23 OVC:08 55,10,24.4,22.1,21.1,7,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 7:53,FM-15,OVC:08 60,10,26.1,22.1,20,11,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 8:53,FM-15,FEW:02 24 SCT:04 65,10,27.2,22.9,20.6,13,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 9:27,FM-16,SCT:04 15 BKN:07 22 BKN:07 28,10,27,23.2,21,9,190,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 9:40,FM-16,SCT:04 15 SCT:04 22,10,27,23.2,21,11,190,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 9:53,FM-15,FEW:02 21,10,27.2,22.9,20.6,10,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 10:53,FM-15,FEW:02 21,10,27.8,23.2,20.6,11,190,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 11:53,FM-15,FEW:02 22 SCT:04 28,10,28.3,23.7,21.1,11,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 12:53,FM-15,SCT:04 22 SCT:04 29,10,27.8,23.4,21.1,10,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 13:53,FM-15,FEW:02 27 BKN:07 60,10,27.8,23.2,20.6,11,190,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 14:53,FM-15,FEW:02 24,10,28.3,23.5,20.6,11,190,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 15:53,FM-15,FEW:02 24,10,27.8,23.2,20.6,13,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 16:53,FM-15,FEW:02 22,10,26.7,22.7,20.6,10,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 17:53,FM-15,FEW:02 20 SCT:04 26 SCT:04 60,10,26.1,22.4,20.6,9,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 18:53,FM-15,FEW:02 20,10,25.6,22.2,20.6,7,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 19:53,FM-15,SCT:04 20 BKN:07 27 OVC:08 100,10,25,21.9,20.6,6,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 20:08,FM-16,FEW:02 20 SCT:04 27 BKN:07 70,10,25,22.3,21,6,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 20:53,FM-15,SCT:04 21,10,25,21.9,20.6,7,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 21:37,FM-16,FEW:02 3,10,25,21.6,20,7,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 21:53,FM-15,FEW:02 3,10,25,21.6,20,8,160,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 22:53,FM-15,CLR:00,10,25,21.6,20,8,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 23:53,FM-15,CLR:00,10,24.4,21.7,20.6,9,160,84,73,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/25/2015 23:59,SOD,,,,,,,,84,73,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 0:53,FM-15,FEW:02 20 SCT:04 29,10,24.4,21.7,20.6,7,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 1:51,FM-16,SCT:04 18 BKN:07 26 BKN:07 31,10,24,21.9,21,8,170,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 1:53,FM-15,SCT:04 18 BKN:07 26 BKN:07 31,10,24.4,21.7,20.6,8,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 2:07,FM-16,FEW:02 20 SCT:04 25,10,24,21.9,21,8,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 2:53,FM-15,FEW:02 21 BKN:07 46 OVC:08 70,10,24.4,21.4,20,8,190,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 3:53,FM-15,FEW:02 23 SCT:04 41 BKN:07 120,10,24.4,21.7,20.6,9,200,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 4:53,FM-15,FEW:02 21,10,24.4,21.7,20.6,9,190,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 5:53,FM-15,FEW:02 37 SCT:04 100,10,24.4,22.1,21.1,10,180,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 6:53,FM-15,FEW:02 20 BKN:07 50 OVC:08 100,10,24.4,22.1,21.1,8,200,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 7:53,FM-15,SCT:04 90,10,25.6,22.5,21.1,9,200,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 8:53,FM-15,FEW:02 19 SCT:04 90,10,26.1,22.7,21.1,10,210,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 9:53,FM-15,SCT:04 100,10,26.7,22.7,20.6,9,210,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 10:53,FM-15,FEW:02 100,10,26.7,22.7,20.6,8,200,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 11:53,FM-15,FEW:02 50,10,27.8,23.4,21.1,9,210,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 12:53,FM-15,FEW:02 80,10,27.8,23.2,20.6,8,210,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 13:53,FM-15,FEW:02 100,10,28.3,23.7,21.1,8,210,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 14:53,FM-15,FEW:02 20 BKN:07 75,10,26.7,22.7,20.6,10,280,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 15:53,FM-15,BKN:07 46 OVC:08 50,10,26.7,22.2,19.4,11,280,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 16:53,FM-15,SCT:04 55 BKN:07 70 OVC:08 90,10,25,21.6,20,14,310,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 17:53,FM-15,BKN:07 55 OVC:08 65,9,23.3,21,20,6,300,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 18:53,FM-15,OVC:08 45,10,24.4,21.1,19.4,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 19:53,FM-15,OVC:08 41,10,23.9,21.2,20,7,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 20:53,FM-15,FEW:02 36 BKN:07 48 OVC:08 55,10,22.8,20.8,20,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 21:20,FM-16,FEW:02 22 BKN:07 29 OVC:08 45,10,23,20.8,20,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 21:28,FM-16,SCT:04 25 BKN:07 33 OVC:08 70,10,23,20.8,20,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 21:53,FM-15,FEW:02 29 BKN:07 35 OVC:08 70,10,23.3,20.4,18.9,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 22:19,FM-16,BKN:07 23 OVC:08 70,10,23,20.1,19,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 22:50,FM-16,SCT:04 23 SCT:04 50 OVC:08 65,10,23,19.6,18,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 22:53,FM-15,FEW:02 25 SCT:04 50 OVC:08 65,10,23.3,20.1,18.3,8,30,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 23:53,FM-15,OVC:08 60,10,23.3,20.1,18.3,6,VRB,84,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/26/2015 23:59,SOD,,,,,,,,84,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 0:53,FM-15,OVC:08 65,10,23.3,19.8,17.8,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 1:53,FM-15,OVC:08 65,10,23.3,19.6,17.2,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 2:53,FM-15,OVC:08 65,10,22.8,19.3,17.2,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 3:53,FM-15,OVC:08 70,10,22.8,19.3,17.2,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 4:53,FM-15,CLR:00,10,22.8,19.3,17.2,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 5:53,FM-15,CLR:00,10,22.2,19.3,17.8,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 6:53,FM-15,FEW:02 70,10,22.2,19.3,17.8,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 7:53,FM-15,CLR:00,10,23.9,19.9,17.2,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 8:34,FM-16,FEW:02 2,10,25,20.5,17,8,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 8:53,FM-15,CLR:00,10,25,20.1,16.1,13,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 9:53,FM-15,CLR:00,10,26.7,21.2,16.1,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 10:53,FM-15,CLR:00,10,27.2,21.6,16.1,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 11:53,FM-15,CLR:00,10,28.3,22.5,16.7,8,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 12:53,FM-15,CLR:00,10,28.3,22.5,16.7,8,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 13:53,FM-15,FEW:02 37,10,28.9,22.9,16.7,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 14:53,FM-15,SCT:04 40,10,27.8,22.1,16.7,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 15:53,FM-15,FEW:02 40,10,27.8,22.1,16.7,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 16:11,FM-16,FEW:02 11,10,27,21.8,17,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 16:53,FM-15,CLR:00,10,26.7,21.2,16.1,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 17:51,FM-16,FEW:02 2,10,26,21.1,17,8,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 17:53,FM-15,FEW:02 2,10,25.6,20.6,16.7,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 18:53,FM-15,CLR:00,10,24.4,19.9,16.7,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 19:53,FM-15,CLR:00,10,23.3,19.6,17.2,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 20:53,FM-15,CLR:00,10,23.3,19.8,17.8,3,50,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 21:53,FM-15,SCT:04 26,10,23.3,20.1,18.3,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 22:53,FM-15,BKN:07 30,10,23.3,20.1,18.3,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 23:53,FM-15,CLR:00,10,22.8,19.9,18.3,0,0,84,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/27/2015 23:59,SOD,,,,,,,,84,72,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 0:53,FM-15,FEW:02 24,10,22.8,19.9,18.3,3,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 1:53,FM-15,OVC:08 90,10,22.2,20.3,19.4,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 2:53,FM-15,OVC:08 80,10,22.2,20.3,19.4,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 3:53,FM-15,BKN:07 85,10,21.7,19.7,18.9,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 4:53,FM-15,BKN:07 85,10,21.7,20.1,19.4,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 5:53,FM-15,CLR:00,10,21.7,19.7,18.9,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 6:53,FM-15,CLR:00,10,22.2,19.9,18.9,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 7:53,FM-15,FEW:02 22 SCT:04 40,10,25,21.4,19.4,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 8:53,FM-15,SCT:04 29 SCT:04 35 BKN:07 42,10,25.6,21.2,18.3,9,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 9:53,FM-15,SCT:04 30 BKN:07 39,10,27.2,22.3,18.9,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 10:53,FM-15,SCT:04 30 SCT:04 39,10,26.7,22,18.9,8,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 11:53,FM-15,BKN:07 34,10,27.2,22.1,18.3,9,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 12:53,FM-15,BKN:07 31,10,26.7,22,18.9,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 13:53,FM-15,SCT:04 33,10,28.3,22.9,18.9,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 14:53,FM-15,CLR:00,10,28.3,22.9,18.9,9,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 15:37,FM-16,FEW:02 9,10,28,22.3,18,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 15:53,FM-15,FEW:02 7,10,28.3,22.8,18.3,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 16:53,FM-15,FEW:02 34,10,27.2,22.1,18.3,9,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 17:30,FM-16,FEW:02 2,10,26,21.3,18,8,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 17:53,FM-15,CLR:00,10,25,21.1,18.9,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 18:41,FM-16,FEW:02 2,10,24,20.6,19,7,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 18:53,FM-15,FEW:02 2,10,23.9,20.3,18.3,8,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 19:53,FM-15,FEW:02 2,10,23.9,20.3,18.3,9,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 20:53,FM-15,FEW:02 100,10,23.3,20.1,18.3,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 21:53,FM-15,CLR:00,10,23.3,19.8,17.8,8,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 22:53,FM-15,FEW:02 47,10,23.3,19.8,17.8,6,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 23:53,FM-15,CLR:00,10,23.3,19.8,17.8,7,70,84,71,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/28/2015 23:59,SOD,,,,,,,,84,71,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 0:53,FM-15,CLR:00,10,23.3,19.8,17.8,5,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 1:53,FM-15,FEW:02 41,10,23.3,19.8,17.8,5,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 2:53,FM-15,CLR:00,10,22.8,19.3,17.2,6,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 3:53,FM-15,CLR:00,10,22.8,19.3,17.2,0,0,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 4:53,FM-15,CLR:00,10,22.8,19.3,17.2,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 5:42,FM-16,FEW:02 2,10,23,19.3,17,5,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 5:53,FM-15,CLR:00,10,22.8,19.3,17.2,3,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 6:53,FM-15,,10,23.3,19.6,17.2,3,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 7:53,FM-15,,10,25.6,20.6,16.7,6,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 8:53,FM-15,,10,27.2,21.8,17.2,8,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 9:53,FM-15,,10,27.8,22.1,16.7,14,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 10:53,FM-15,,10,28.3,22.6,17.2,10,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 11:53,FM-15,,10,27.2,21.8,17.2,13,60,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 12:53,FM-15,SCT:04 42 BKN:07 50 BKN:07 90,10,27.8,22.3,17.8,9,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 13:53,FM-15,FEW:02 44 SCT:04 55,10,28.9,22.9,16.7,13,VRB,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 14:53,FM-15,FEW:02 42,10,28.3,22.5,16.7,15,80,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 15:53,FM-15,FEW:02 41,10,27.8,22.2,17.2,11,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 16:53,FM-15,FEW:02 42 SCT:04 50,10,26.7,21.3,16.7,8,70,,,,,,,,,,,,,,,,,,,
EWA KALAELOA AIRPORT HI US,4/29/2015 17:53,FM-15,CLR:00,10,26.1,21.1,17.2,13,80,,,,,,,,,,,,,,,,,,,
